,idf_weights
um,7.549936824341326
every country,7.549936824341326
school coronavirus,7.549936824341326
coronaviru,7.549936824341326
take place,7.549936824341326
ever since,7.549936824341326
yep,7.549936824341326
school bus,7.549936824341326
may well,7.549936824341326
reveal,7.549936824341326
era,7.549936824341326
equivalent,7.549936824341326
research,7.549936824341326
equally,7.549936824341326
sabotage along,7.549936824341326
say get,7.549936824341326
make u,7.549936824341326
make virus,7.549936824341326
sadden,7.549936824341326
twat,7.549936824341326
making,7.549936824341326
economic sabotage,7.549936824341326
twitter account,7.549936824341326
say call,7.549936824341326
corona beer,7.549936824341326
malaysia,7.549936824341326
bullying coronavirus,7.549936824341326
manner,7.549936824341326
corona away,7.549936824341326
sander,7.549936824341326
core,7.549936824341326
saturday,7.549936824341326
bullying bad,7.549936824341326
  ,7.549936824341326
man bully,7.549936824341326
bullying chinese,7.549936824341326
effective,7.549936824341326
manager,7.549936824341326
tweet lie,7.549936824341326
eat bat,7.549936824341326
russian report,7.549936824341326
two week,7.549936824341326
corona go,7.549936824341326
bully taiwan,7.549936824341326
scam,7.549936824341326
environment,7.549936824341326
14 day,7.549936824341326
say want,7.549936824341326
romney,7.549936824341326
rona,7.549936824341326
bully time,7.549936824341326
bungling,7.549936824341326
make go,7.549936824341326
bully use,7.549936824341326
earlier everything,7.549936824341326
eastern,7.549936824341326
rubbish,7.549936824341326
endorse,7.549936824341326
earn,7.549936824341326
yr old,7.549936824341326
make right,7.549936824341326
employer,7.549936824341326
many thing,7.549936824341326
empathy,7.549936824341326
make sure,7.549936824341326
say people,7.549936824341326
bully woman,7.549936824341326
reserve,7.549936824341326
trust china,7.549936824341326
bully gaslight,7.549936824341326
faster,7.549936824341326
30,7.549936824341326
midst coronavirus,7.549936824341326
3 year,7.549936824341326
really think,7.549936824341326
coronavirus earlier,7.549936824341326
would much,7.549936824341326
reason bully,7.549936824341326
can't gaslight,7.549936824341326
trump use,7.549936824341326
female,7.549936824341326
bully journalist,7.549936824341326
michael,7.549936824341326
recent,7.549936824341326
miami,7.549936824341326
dog whistle,7.549936824341326
technology,7.549936824341326
seeker,7.549936824341326
user name,7.549936824341326
bully little,7.549936824341326
see user,7.549936824341326
dominic,7.549936824341326
dominic cummings,7.549936824341326
bully man,7.549936824341326
22,7.549936824341326
bully matter,7.549936824341326
really hurt,7.549936824341326
bully ignorant,7.549936824341326
bully idiot,7.549936824341326
would call,7.549936824341326
user care,7.549936824341326
flat,7.549936824341326
bully go,7.549936824341326
bully government,7.549936824341326
worthless,7.549936824341326
coronavirus hit,7.549936824341326
real leader,7.549936824341326
contract virus,7.549936824341326
real life,7.549936824341326
coronavirus get,7.549936824341326
user believe,7.549936824341326
find way,7.549936824341326
link,7.549936824341326
user asshole,7.549936824341326
like user,7.549936824341326
dna,7.549936824341326
bully high,7.549936824341326
trump stand,7.549936824341326
4th,7.549936824341326
finally meet,7.549936824341326
coronavirus excuse,7.549936824341326
finally face,7.549936824341326
coronavirus evidence,7.549936824341326
user anyone,7.549936824341326
bully maybe,7.549936824341326
see many,7.549936824341326
unemployment,7.549936824341326
fascist,7.549936824341326
remain,7.549936824341326
trumpliesamericansdie,7.549936824341326
meet opponent,7.549936824341326
teach kid,7.549936824341326
screen,7.549936824341326
reminder,7.549936824341326
extend,7.549936824341326
express,7.549936824341326
dr fauci,7.549936824341326
scientist destroy,7.549936824341326
reopen,7.549936824341326
rep,7.549936824341326
repeat,7.549936824341326
trumppandemic,7.549936824341326
look way,7.549936824341326
union,7.549936824341326
uni,7.549936824341326
call u,7.549936824341326
excuse human,7.549936824341326
cooperate,7.549936824341326
bully problem,7.549936824341326
unfit bully,7.549936824341326
republican lie,7.549936824341326
19 outbreak,7.549936824341326
evidence dec,7.549936824341326
rely,7.549936824341326
extremely,7.549936824341326
trumpliesaboutcoronavirus,7.549936824341326
urgency,7.549936824341326
farm,7.549936824341326
can't cooperate,7.549936824341326
donation,7.549936824341326
tease,7.549936824341326
use chinese,7.549936824341326
wrong bully,7.549936824341326
london,7.549936824341326
can't buy,7.549936824341326
2 month,7.549936824341326
bully much,7.549936824341326
1st,7.549936824341326
ups,7.549936824341326
season,7.549936824341326
trump's playbook,7.549936824341326
tackle,7.549936824341326
19 user,7.549936824341326
secondary,7.549936824341326
wuhancoronavirus,7.549936824341326
tackle coronavirus,7.549936824341326
bully nickname,7.549936824341326
reject,7.549936824341326
factual,7.549936824341326
tactic work,7.549936824341326
doom,7.549936824341326
sick die,7.549936824341326
bring virus,7.549936824341326
building,7.549936824341326
country instead,7.549936824341326
juvenile,7.549936824341326
tiktok,7.549936824341326
news story,7.549936824341326
payoff,7.549936824341326
hug,7.549936824341326
bag,7.549936824341326
american asian,7.549936824341326
daddy,7.549936824341326
virus happen,7.549936824341326
chineseamerican,7.549936824341326
peer,7.549936824341326
chinese wuhan,7.549936824341326
damn bully,7.549936824341326
justice,7.549936824341326
bang,7.549936824341326
people actually,7.549936824341326
bank,7.549936824341326
horrific,7.549936824341326
chinese scientist,7.549936824341326
horrendous,7.549936824341326
people blame,7.549936824341326
hope virus,7.549936824341326
people china,7.549936824341326
time need,7.549936824341326
key,7.549936824341326
bastard,7.549936824341326
pay life,7.549936824341326
jus,7.549936824341326
always try,7.549936824341326
pass due,7.549936824341326
nickname bully,7.549936824341326
nick,7.549936824341326
particularly,7.549936824341326
country's,7.549936824341326
way get,7.549936824341326
hype,7.549936824341326
cv,7.549936824341326
hurt kid,7.549936824341326
b c,7.549936824341326
baby bully,7.549936824341326
virus kid,7.549936824341326
circle,7.549936824341326
back bully,7.549936824341326
pavilion,7.549936824341326
hunger,7.549936824341326
nhs,7.549936824341326
spot,7.549936824341326
hundred,7.549936824341326
ng,7.549936824341326
sport,7.549936824341326
jr,7.549936824341326
da,7.549936824341326
back work,7.549936824341326
stop make,7.549936824341326
bad coronavirus,7.549936824341326
way people,7.549936824341326
amaze,7.549936824341326
virus escape,7.549936824341326
virus america,7.549936824341326
management,7.549936824341326
china unfair,7.549936824341326
virus could,7.549936824341326
people scar,7.549936824341326
concentrate,7.549936824341326
highschool,7.549936824341326
bullying china,7.549936824341326
people stop,7.549936824341326
people suffer,7.549936824341326
people take,7.549936824341326
hiding,7.549936824341326
negativity,7.549936824341326
hi,7.549936824341326
virus begin,7.549936824341326
people realize,7.549936824341326
kind unfit,7.549936824341326
that's right,7.549936824341326
here's,7.549936824341326
concentration,7.549936824341326
kiss,7.549936824341326
already bully,7.549936824341326
someone bully,7.549936824341326
bend,7.549936824341326
help people,7.549936824341326
people's life,7.549936824341326
somehow,7.549936824341326
perceive,7.549936824341326
people really,7.549936824341326
lesson trump,7.549936824341326
always know,7.549936824341326
people ignore,7.549936824341326
kid cage,7.549936824341326
people even,7.549936824341326
kid covid,7.549936824341326
people feel,7.549936824341326
homeless,7.549936824341326
weakness,7.549936824341326
kid make,7.549936824341326
home school,7.549936824341326
time stop,7.549936824341326
weapon,7.549936824341326
people help,7.549936824341326
kid shout,7.549936824341326
chinese bully,7.549936824341326
neither,7.549936824341326
kill bully,7.549936824341326
theme,7.549936824341326
sorry kid,7.549936824341326
hold accountable,7.549936824341326
web,7.549936824341326
beating,7.549936824341326
virus dangerous,7.549936824341326
soros obama,7.549936824341326
soros,7.549936824341326
con bully,7.549936824341326
could use,7.549936824341326
weight,7.549936824341326
parent teach,7.549936824341326
virus many,7.549936824341326
spread covid,7.549936824341326
asian descent,7.549936824341326
still push,7.549936824341326
status,7.549936824341326
iq,7.549936824341326
statistic,7.549936824341326
asian america,7.549936824341326
virus twitter,7.549936824341326
asian bully,7.549936824341326
state obama,7.549936824341326
stir,7.549936824341326
asian decent,7.549936824341326
stir violence,7.549936824341326
op,7.549936824341326
incompetent bully,7.549936824341326
anyways,7.549936824341326
november,7.549936824341326
island,7.549936824341326
asian friend,7.549936824341326
anyone bully,7.549936824341326
asian pay,7.549936824341326
communist china,7.549936824341326
think president,7.549936824341326
virus still,7.549936824341326
incident,7.549936824341326
start virus,7.549936824341326
inaction,7.549936824341326
stomach,7.549936824341326
want go,7.549936824341326
obama deep,7.549936824341326
courage,7.549936824341326
coz,7.549936824341326
oh god,7.549936824341326
approach,7.549936824341326
stigmatize,7.549936824341326
officer,7.549936824341326
come usa,7.549936824341326
area,7.549936824341326
argue,7.549936824341326
intent,7.549936824341326
offend,7.549936824341326
occur,7.549936824341326
insurance,7.549936824341326
thing get,7.549936824341326
apologize,7.549936824341326
initial,7.549936824341326
vitamin,7.549936824341326
come along,7.549936824341326
apologise,7.549936824341326
obvious,7.549936824341326
instagram,7.549936824341326
inslee,7.549936824341326
virus wuhan,7.549936824341326
art,7.549936824341326
investigate,7.549936824341326
invoke,7.549936824341326
colour,7.549936824341326
obama leftover,7.549936824341326
nothing like,7.549936824341326
communist party,7.549936824341326
crisis bully,7.549936824341326
anger,7.549936824341326
virus please,7.549936824341326
japan,7.549936824341326
audience,7.549936824341326
illegal,7.549936824341326
virus ok,7.549936824341326
ignore virus,7.549936824341326
ignore trump,7.549936824341326
jar,7.549936824341326
jawbone,7.549936824341326
jawbone bully,7.549936824341326
pandemic can't,7.549936824341326
australian,7.549936824341326
pandemic team,7.549936824341326
virus something,7.549936824341326
spread misinformation,7.549936824341326
andrew,7.549936824341326
spread like,7.549936824341326
ck,7.549936824341326
way coronavirus,7.549936824341326
idiocy,7.549936824341326
identify,7.549936824341326
stop cyber,7.549936824341326
away coronavirus,7.549936824341326
americans,7.549936824341326
i'm sorry,7.549936824341326
pardon,7.549936824341326
anime,7.549936824341326
st,7.549936824341326
nonstop,7.549936824341326
attack asian,7.549936824341326
want u,7.549936824341326
start call,7.549936824341326
asians,7.549936824341326
virus shame,7.549936824341326
criticise,7.549936824341326
virus say,7.549936824341326
ive,7.549936824341326
anti bully,7.549936824341326
warm,7.549936824341326
imply,7.549936824341326
answer question,7.549936824341326
otherwise,7.549936824341326
asshat,7.549936824341326
impeached president,7.549936824341326
virus reason,7.549936824341326
crony,7.549936824341326
stand trump,7.549936824341326
jackass,7.549936824341326
immune system,7.549936824341326
another virus,7.549936824341326
competent,7.549936824341326
virus racism,7.549936824341326
annoy,7.549936824341326
oval,7.549936824341326
they've,7.549936824341326
along soros,7.549936824341326
people start,7.549936824341326
wellbeing,7.549936824341326
deliberately,7.549936824341326
adopt,7.549936824341326
wit,7.549936824341326
president call,7.549936824341326
coronavirus spread,7.549936824341326
gonna get,7.549936824341326
blue,7.549936824341326
bluff,7.549936824341326
delusional,7.549936824341326
breath,7.549936824341326
user western,7.549936824341326
user sad,7.549936824341326
whistle,7.549936824341326
bomb,7.549936824341326
ain't,7.549936824341326
user watch,7.549936824341326
gut,7.549936824341326
chain,7.549936824341326
user wait,7.549936824341326
guilty,7.549936824341326
brave,7.549936824341326
stunt,7.549936824341326
bloody,7.549936824341326
tr,7.549936824341326
la,7.549936824341326
slur,7.549936824341326
coronavirus situation,7.549936824341326
aka,7.549936824341326
